date,week,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
21-10-10,5,Bengals,Packers,2.0,22,25,0.0,1.0,-2.2,-1.0,2.0,3.3,0,,
21-10-10,5,Steelers,Broncos,1.5,27,19,1.0,-2.0,-0.1,1.0,2.0,1.6,1,,
21-10-10,5,Vikings,Lions,-10.0,19,17,1.0,0.0,-0.7,1.0,-2.0,-4.5,-2,,
21-10-10,5,Texans,Patriots,8.0,22,25,4.0,0.0,-11.6,2.0,0.0,-0.3,-1,,
21-10-10,5,Jaguars,Titans,4.5,19,37,0.0,-2.0,-7.1,-1.0,0.0,2.1,1,,
21-10-10,5,Buccaneers,Dolphins,-11.0,45,17,-2.0,-2.0,8.1,1.0,0.0,-1.1,-2,,
21-10-10,5,Commanders,Saints,2.5,22,33,0.0,-2.0,0.4,0.0,0.0,1.1,2,,
21-10-10,5,Raiders,Bears,-5.5,9,20,1.0,0.0,-0.4,-1.0,-1.0,-3.4,0,,
21-10-10,5,Chargers,Browns,-2.5,47,42,-1.0,2.0,0.9,-1.0,2.0,2.1,-1,,
21-10-10,5,Cardinals,49ers,-6.0,17,10,-2.0,2.0,2.9,2.0,0.0,3.9,-4,49ers,L
21-10-10,5,Cowboys,Giants,-7.0,44,20,-2.0,4.0,-0.6,0.0,0.0,-2.8,-3,Giants,L
21-10-10,5,Chiefs,Bills,-3.0,20,38,1.0,-2.0,7.2,-4.0,2.0,4.4,3,Chiefs,L
21-10-11,5,Ravens,Colts,-7.5,31,25,-1.0,0.0,4.0,-1.0,0.0,-0.8,-1,,
21-10-14,6,Eagles,Buccaneers,7.0,22,28,-1.0,-1.0,-1.8,-2.0,-1.0,8.7,-1,,
21-10-17,6,Jaguars,Dolphins,1.5,23,20,2.0,-3.0,-6.6,2.0,-1.0,-0.1,-1,,
21-10-17,6,Panthers,Vikings,2.5,28,34,1.0,0.0,-1.7,0.0,-1.0,-0.4,1,,
21-10-17,6,Bears,Packers,5.5,14,24,-1.0,0.0,-4.0,-1.0,3.0,1.9,0,,
21-10-17,6,Lions,Bengals,3.5,11,34,0.0,-1.0,-6.3,1.0,0.0,-2.7,-1,,
21-10-17,6,Colts,Texans,-11.5,31,3,0.0,1.0,-0.4,-1.0,1.0,-10.5,0,,
21-10-17,6,Commanders,Chiefs,6.5,13,31,0.0,-3.0,-1.0,4.0,-3.0,6.6,-2,,
21-10-17,6,Giants,Rams,7.5,11,38,0.0,-1.0,-2.8,-1.0,1.0,6.7,2,,
21-10-17,6,Ravens,Chargers,-3.0,34,6,0.0,-1.0,3.8,1.0,3.0,0.7,2,,
21-10-17,6,Browns,Cardinals,-3.0,14,37,-1.0,1.0,1.6,0.0,3.0,4.8,-2,,
21-10-17,6,Patriots,Cowboys,3.5,29,35,1.0,-1.0,0.6,0.0,5.0,0.5,4,Patriots,L
21-10-17,6,Broncos,Raiders,-5.0,24,34,0.0,1.0,2.0,1.0,-1.0,-0.9,-4,Raiders,W
21-10-17,6,Steelers,Seahawks,-5.5,23,20,0.0,-1.0,-1.9,1.0,-1.0,2.2,-2,,
21-10-18,6,Titans,Bills,6.0,34,31,-2.0,1.0,1.2,-4.0,3.0,5.8,1,,
21-10-21,7,Browns,Broncos,-2.0,17,14,3.0,0.0,4.0,4.0,0.0,3.0,-1,,
21-10-24,7,Dolphins,Falcons,1.5,28,30,0.0,-2.0,-2.7,1.0,-1.0,-5.2,0,,
21-10-24,7,Giants,Panthers,3.0,25,3,2.0,-2.0,-3.7,2.0,-1.0,-3.1,1,,
21-10-24,7,Ravens,Bengals,-6.5,17,41,1.0,0.0,3.0,0.0,1.0,0.5,1,,
21-10-24,7,Packers,Commanders,-8.5,24,10,-1.0,4.0,5.0,-1.0,-4.0,-1.9,-3,Commanders,L
21-10-24,7,Titans,Chiefs,4.0,27,3,0.0,2.0,-0.1,1.0,-2.0,7.5,-4,Chiefs,L
21-10-24,7,Patriots,Jets,-7.0,54,13,0.0,-2.0,-3.1,-1.0,-2.0,-7.9,0,,
21-10-24,7,Rams,Lions,-16.0,28,19,-2.0,2.0,6.0,0.0,-2.0,-5.7,-4,Lions,W
21-10-24,7,Raiders,Eagles,-1.0,33,22,-4.0,0.0,0.6,0.0,0.0,-2.6,0,,
21-10-24,7,Buccaneers,Bears,-12.0,38,3,0.0,-2.0,6.9,1.0,-1.0,-3.2,-2,,
21-10-24,7,Cardinals,Texans,-20.0,31,5,-3.0,4.0,4.4,3.0,0.0,-11.7,-4,Texans,L
21-10-24,7,49ers,Colts,-3.5,18,30,0.0,-1.0,1.4,-3.0,2.0,-2.5,4,49ers,L
21-10-25,7,Seahawks,Saints,6.0,10,13,0.0,0.0,0.2,0.0,1.0,1.7,2,,
21-10-28,8,Cardinals,Packers,-6.5,21,24,0.0,5.0,3.5,-1.0,5.0,4.9,0,,
21-10-31,8,Falcons,Panthers,-2.5,13,19,0.0,0.0,-1.4,1.0,-2.0,-0.0,-3,Panthers,W
21-10-31,8,Bills,Dolphins,-15.0,26,11,0.0,2.0,8.7,0.0,-3.0,-4.8,-3,Dolphins,
21-10-31,8,Bears,49ers,4.5,22,33,4.0,-2.0,-3.2,2.0,-2.0,-2.0,1,,
21-10-31,8,Jets,Bengals,11.5,34,31,3.0,-3.0,-6.6,1.0,2.0,-0.6,3,Jets,W
21-10-31,8,Browns,Steelers,-5.5,10,15,-1.0,1.0,2.7,0.0,-2.0,-0.3,-4,Steelers,W
21-10-31,8,Colts,Titans,-3.0,31,34,-2.0,3.0,-3.0,-2.0,3.0,1.1,-1,,
21-10-31,8,Lions,Eagles,3.0,6,44,2.0,-1.0,-6.6,1.0,-1.0,-0.5,-1,,
21-10-31,8,Texans,Rams,16.5,22,38,0.0,-1.0,-12.6,-2.0,1.0,5.7,2,,
21-10-31,8,Seahawks,Jaguars,-4.0,31,7,-1.0,1.0,-2.7,0.0,-2.0,-6.2,-4,Jaguars,L
21-10-31,8,Chargers,Patriots,-3.5,24,27,-1.0,2.0,2.0,-3.0,-1.0,-3.0,-1,,
21-10-31,8,Saints,Buccaneers,4.0,36,27,1.0,0.0,5.4,-4.0,-1.0,6.5,2,,
21-10-31,8,Broncos,Commanders,-4.0,17,10,1.0,-1.0,2.8,1.0,-5.0,-0.3,-1,,
21-10-31,8,Vikings,Cowboys,-4.0,16,20,-2.0,0.0,3.1,0.0,6.0,2.0,-1,,
21-11-01,8,Chiefs,Giants,-10.5,20,17,2.0,-3.0,8.6,-1.0,-1.0,-4.7,3,Chiefs,L
21-11-04,9,Colts,Jets,-10.0,45,30,1.0,2.0,-0.2,2.0,-2.0,-9.4,-3,Jets,L
21-11-07,9,Saints,Falcons,-6.5,25,27,-3.0,1.0,1.8,1.0,-1.0,-0.1,-5,Falcons,W
21-11-07,9,Jaguars,Bills,14.5,9,6,1.0,-3.0,-6.3,-2.0,2.0,7.8,5,Jaguars,W
21-11-07,9,Cowboys,Broncos,-10.0,16,30,2.0,7.0,3.4,-1.0,0.0,0.2,0,,
21-11-07,9,Ravens,Vikings,-7.0,34,31,-1.0,-1.0,4.1,-2.0,-1.0,4.6,-1,,
21-11-07,9,Panthers,Patriots,3.5,6,24,-1.0,-1.0,1.0,-1.0,0.0,-2.5,2,,
21-11-07,9,Bengals,Browns,-2.0,16,41,-2.0,1.0,2.9,1.0,0.0,0.6,-2,,
21-11-07,9,Dolphins,Texans,-4.0,17,9,2.0,-3.0,-4.1,1.0,0.0,-11.7,2,,
21-11-07,9,Giants,Raiders,3.0,23,16,-1.0,0.0,-2.7,-1.0,1.0,-1.7,2,,
21-11-07,9,Eagles,Chargers,1.0,24,27,-1.0,0.0,0.3,1.0,1.0,-0.7,0,,
21-11-07,9,49ers,Cardinals,-5.5,17,31,-1.0,-1.0,2.4,3.0,4.0,5.4,-1,,
21-11-07,9,Chiefs,Packers,-7.0,13,7,1.0,-4.0,5.9,-3.0,6.0,3.1,3,Chiefs,L
21-11-07,9,Rams,Titans,-7.0,16,28,-1.0,0.0,7.3,-1.0,4.0,-0.5,2,,
21-11-08,9,Steelers,Bears,-7.0,29,27,-1.0,-1.0,-2.3,1.0,-3.0,-4.1,-3,Bears,W
21-11-11,10,Dolphins,Ravens,8.5,22,10,1.0,-2.0,-8.7,2.0,-2.0,8.4,-1,,
21-11-14,10,Cowboys,Falcons,-7.5,43,3,2.0,6.0,6.2,-1.0,0.0,-3.5,2,,
21-11-14,10,Jets,Bills,13.5,17,45,2.0,-3.0,-6.7,2.0,1.0,5.8,3,Jets,L
21-11-14,10,Steelers,Lions,-6.0,16,16,-1.0,-2.0,0.1,1.0,-2.0,-5.5,-3,Lions,W
21-11-14,10,Titans,Saints,-3.0,23,21,-1.0,5.0,0.9,1.0,0.0,0.1,-4,Saints,W
21-11-14,10,Commanders,Buccaneers,10.0,29,19,1.0,-6.0,-2.5,3.0,-2.0,7.1,1,,
21-11-14,10,Patriots,Browns,-2.5,45,7,-1.0,1.0,2.6,-3.0,1.0,3.5,-1,,
21-11-14,10,Colts,Jaguars,-10.5,23,17,-2.0,3.0,0.8,-2.0,-2.0,-10.9,-1,,
21-11-14,10,Chargers,Vikings,-3.0,20,27,0.0,2.0,4.2,-2.0,0.0,5.2,-1,,
21-11-14,10,Cardinals,Panthers,-7.0,10,34,-3.0,5.0,3.4,1.0,-2.0,-2.9,-5,Panthers,W
21-11-14,10,Broncos,Eagles,-1.0,13,30,-2.0,1.0,-0.1,0.0,-1.0,0.3,-4,Eagles,W
21-11-14,10,Packers,Seahawks,-3.0,17,0,2.0,7.0,1.1,-1.0,2.0,-8.5,3,Packers,W
21-11-14,10,Raiders,Chiefs,2.5,14,41,2.0,0.0,-0.1,-2.0,-5.0,4.8,0,,
21-11-15,10,49ers,Rams,3.5,31,10,3.0,-2.0,4.7,1.0,-1.0,6.2,1,,
21-11-18,11,Falcons,Patriots,7.0,0,25,2.0,-1.0,-1.4,-1.0,2.0,2.5,5,Falcons,L
21-11-21,11,Bills,Colts,-7.0,15,41,-3.0,2.0,9.5,-1.0,2.0,0.9,1,,
21-11-21,11,Bears,Ravens,1.0,13,16,1.0,-2.0,-4.2,2.0,-3.0,6.4,-1,,
21-11-21,11,Titans,Texans,-10.0,13,22,-1.0,4.0,2.3,-1.0,-1.0,-9.1,-1,,
21-11-21,11,Jaguars,49ers,6.5,10,30,1.0,-1.0,-6.7,-2.0,-1.0,2.7,1,,
21-11-21,11,Eagles,Saints,-3.0,40,29,0.0,0.0,-0.1,1.0,1.0,2.3,-1,,
21-11-21,11,Panthers,Commanders,-3.0,21,27,0.0,-1.0,-2.6,-1.0,-5.0,-5.0,0,,
21-11-21,11,Browns,Lions,-13.5,13,10,1.0,0.0,2.8,-3.0,-1.0,-4.2,0,,
21-11-21,11,Vikings,Packers,1.0,34,31,0.0,1.0,3.3,-1.0,8.0,-2.3,2,,
21-11-21,11,Jets,Dolphins,3.5,17,24,3.0,-4.0,-6.9,-2.0,-1.0,-5.6,3,Jets,L
21-11-21,11,Raiders,Bengals,2.0,13,32,1.0,-1.0,-2.1,3.0,0.0,3.6,0,,
21-11-21,11,Chiefs,Cowboys,-2.5,19,9,-1.0,-4.0,2.9,-2.0,7.0,3.4,1,,
21-11-21,11,Seahawks,Cardinals,-4.5,13,23,1.0,1.0,-3.3,0.0,4.0,1.5,0,,
21-11-21,11,Chargers,Steelers,-6.0,41,37,0.0,1.0,3.4,3.0,-3.0,-0.7,-4,Steelers,W
21-11-22,11,Buccaneers,Giants,-11.5,30,10,1.0,-3.0,7.9,-2.0,1.0,-7.2,5,Buccaneers,W
21-11-25,12,Lions,Bears,2.0,14,16,0.0,0.0,-4.5,0.0,-3.0,-1.4,-2,,
21-11-25,12,Cowboys,Raiders,-7.0,33,36,1.0,6.0,2.9,1.0,-2.0,-0.3,-3,Raiders,W
21-11-25,12,Saints,Bills,7.0,6,31,2.0,0.0,-0.2,4.0,1.0,5.8,2,,
21-11-28,12,Jaguars,Falcons,1.5,14,21,2.0,-2.0,-7.1,3.0,-2.0,-3.8,-1,,
21-11-28,12,Bengals,Steelers,-3.5,41,10,-1.0,1.0,4.6,-1.0,-2.0,-0.3,-1,,
21-11-28,12,Texans,Jets,-3.0,14,21,-5.0,0.0,-6.8,0.0,-5.0,-10.8,-1,,
21-11-28,12,Giants,Eagles,4.0,13,7,2.0,0.0,-2.9,-2.0,1.0,-0.5,4,Giants,W
21-11-28,12,Dolphins,Panthers,1.0,33,10,0.0,0.0,-5.6,-1.0,-2.0,-3.9,-1,,
21-11-28,12,Colts,Buccaneers,3.0,31,38,-4.0,3.0,0.6,-2.0,-2.0,6.5,-3,Buccaneers,W
21-11-28,12,Patriots,Titans,-7.0,36,13,-3.0,3.0,5.1,5.0,3.0,0.7,-3,Titans,L
21-11-28,12,Broncos,Chargers,3.0,28,13,0.0,0.0,-3.2,1.0,0.0,2.3,-2,,
21-11-28,12,49ers,Vikings,-4.0,34,26,-2.0,0.0,2.6,0.0,2.0,-0.2,-1,,
21-11-28,12,Packers,Rams,2.0,36,28,0.0,7.0,2.2,2.0,-2.0,8.3,-4,Rams,L
21-11-28,12,Ravens,Browns,-3.0,16,10,0.0,-2.0,3.7,0.0,-1.0,5.6,-1,,
21-11-29,12,Commanders,Seahawks,1.5,17,15,1.0,-4.0,-4.7,0.0,0.0,1.3,1,,
21-12-02,13,Saints,Cowboys,6.5,17,27,-1.0,-1.0,-1.3,0.0,5.0,2.5,2,,
21-12-05,13,Falcons,Buccaneers,10.5,17,30,-1.0,-1.0,-4.0,-3.0,-1.0,6.1,1,,
21-12-05,13,Bears,Cardinals,7.5,22,33,0.0,-3.0,0.6,0.0,5.0,0.4,3,Bears,L
21-12-05,13,Bengals,Chargers,-2.5,22,41,-2.0,2.0,2.3,1.0,-1.0,3.1,-5,Chargers,W
21-12-05,13,Lions,Vikings,7.0,29,27,0.0,0.0,-4.2,1.0,1.0,0.2,1,,
21-12-05,13,Jets,Eagles,5.0,18,33,0.0,-4.0,-9.2,4.0,0.0,0.3,-1,,
21-12-05,13,Texans,Colts,10.0,0,31,0.0,-1.0,-8.3,3.0,2.0,0.8,2,,
21-12-05,13,Dolphins,Giants,-7.0,20,9,-2.0,1.0,-5.3,-4.0,1.0,-5.4,-1,,
21-12-05,13,Seahawks,49ers,3.0,30,23,0.0,-1.0,1.6,-1.0,1.0,1.3,4,Seahawks,W
21-12-05,13,Raiders,Commanders,-1.5,15,17,0.0,-1.0,-1.8,0.0,-3.0,-3.3,-1,,
21-12-05,13,Rams,Jaguars,-14.0,37,7,2.0,-3.0,7.2,1.0,-3.0,-8.3,1,,
21-12-05,13,Steelers,Ravens,4.0,20,19,2.0,-3.0,1.2,2.0,-1.0,5.2,0,,
21-12-05,13,Chiefs,Broncos,-8.5,22,9,-1.0,-3.0,3.1,-1.0,1.0,-2.8,1,,
21-12-06,13,Bills,Patriots,-3.0,10,14,1.0,2.0,7.5,-4.0,4.0,4.7,1,,
21-12-09,14,Vikings,Steelers,-3.5,36,28,-1.0,0.0,3.0,-1.0,-2.0,-1.7,0,,
21-12-12,14,Panthers,Falcons,-2.5,21,29,2.0,-3.0,0.2,0.0,-2.0,-3.4,2,,
21-12-12,14,Bengals,49ers,1.5,23,26,1.0,1.0,0.6,0.0,0.0,6.0,-1,,
21-12-12,14,Browns,Ravens,-3.0,24,22,-2.0,-2.0,4.4,1.0,-2.0,4.6,-3,Ravens,W
21-12-12,14,Commanders,Cowboys,6.5,20,27,1.0,-2.0,-1.5,-3.0,6.0,3.2,5,Commanders,L
21-12-12,14,Texans,Seahawks,9.5,13,33,1.0,-2.0,-9.8,0.0,0.0,2.0,1,,
21-12-12,14,Titans,Jaguars,-8.5,20,0,4.0,2.0,-1.1,2.0,-4.0,-4.8,-3,Jaguars,L
21-12-12,14,Chiefs,Raiders,-9.5,48,9,-2.0,-2.0,1.9,-1.0,-2.0,-2.7,-1,,
21-12-12,14,Jets,Saints,4.5,9,30,1.0,-5.0,-9.8,3.0,-2.0,-5.0,-1,,
21-12-12,14,Broncos,Lions,-12.5,38,10,2.0,0.0,-3.9,1.0,1.0,-7.1,0,,
21-12-12,14,Chargers,Giants,-9.0,37,21,-1.0,0.0,1.5,1.0,0.0,-6.6,-3,Giants,L
21-12-12,14,Buccaneers,Bills,-3.5,33,27,0.0,0.0,8.7,0.0,1.0,5.2,0,,
21-12-12,14,Packers,Bears,-12.0,45,30,-2.0,8.0,3.7,4.0,-4.0,-3.2,-5,Bears,L
21-12-13,14,Cardinals,Rams,-3.0,23,30,-4.0,6.0,5.8,-2.0,-2.0,7.5,-3,Rams,W
21-12-16,15,Chargers,Chiefs,3.0,28,34,-2.0,1.0,1.3,-5.0,-1.0,4.3,-2,,
21-12-18,15,Colts,Patriots,-1.5,27,17,-1.0,3.0,2.8,0.0,5.0,6.5,-2,,
21-12-19,15,Bills,Panthers,-14.5,31,14,1.0,0.0,7.4,2.0,-4.0,-2.4,-2,,
21-12-19,15,Lions,Cardinals,13.0,30,12,2.0,0.0,-10.4,2.0,5.0,5.1,0,,
21-12-19,15,Giants,Cowboys,12.0,6,21,2.0,-1.0,-5.4,-2.0,7.0,6.1,5,Giants,L
21-12-19,15,Ravens,Packers,9.0,30,31,1.0,-1.0,3.7,-3.0,9.0,3.2,5,Ravens,W
21-12-19,15,Jaguars,Texans,-6.0,16,30,4.0,-5.0,-5.6,0.0,-3.0,-10.2,0,,
21-12-19,15,Dolphins,Jets,-10.0,31,24,-1.0,2.0,-3.1,0.0,-6.0,-9.7,-4,Jets,W
21-12-19,15,Steelers,Titans,-1.0,19,13,-1.0,-3.0,-1.2,-4.0,3.0,0.1,1,,
21-12-19,15,49ers,Falcons,-9.0,31,13,-2.0,1.0,5.2,-2.0,-1.0,-2.7,-3,Falcons,L
21-12-19,15,Broncos,Bengals,-3.0,10,15,-2.0,1.0,-1.5,2.0,0.0,0.7,-4,Bengals,W
21-12-19,15,Buccaneers,Saints,-11.5,0,9,-1.0,1.0,8.5,0.0,-1.0,-2.5,-4,Saints,W
21-12-20,15,Browns,Raiders,1.0,14,16,-1.0,-3.0,3.4,5.0,-3.0,-2.3,-1,,
21-12-20,15,Bears,Vikings,7.0,9,17,3.0,-5.0,-5.3,1.0,1.0,0.0,3,Bears,L
21-12-21,15,Eagles,Commanders,-10.0,27,17,-1.0,1.0,-0.9,2.0,-3.0,-2.5,-5,Commanders,
21-12-21,15,Rams,Seahawks,-7.0,20,10,-2.0,-1.0,5.6,0.0,1.0,1.7,0,,
21-12-23,16,Titans,49ers,3.5,20,17,4.0,2.0,-0.4,0.0,2.0,4.2,0,,
21-12-25,16,Packers,Browns,-7.5,24,22,0.0,8.0,5.5,-2.0,-4.0,-4.7,0,,
21-12-25,16,Cardinals,Colts,-3.0,16,22,0.0,4.0,5.5,-1.0,4.0,4.3,0,,
21-12-26,16,Falcons,Lions,-7.5,20,16,0.0,-2.0,-2.1,0.0,1.0,-10.3,3,Falcons,L
21-12-26,16,Patriots,Bills,-1.0,21,33,1.0,4.0,6.1,0.0,1.0,8.7,0,,
21-12-26,16,Panthers,Buccaneers,11.0,6,32,0.0,-5.0,-2.4,2.0,0.0,9.2,-1,,
21-12-26,16,Bengals,Ravens,-7.5,41,21,-1.0,1.0,-0.8,0.0,0.0,-4.5,-3,Ravens,L
21-12-26,16,Texans,Chargers,13.0,41,29,1.0,-2.0,-9.4,0.0,0.0,0.1,3,Texans,W
21-12-26,16,Jets,Jaguars,-2.5,26,21,-2.0,-5.0,-7.8,-1.0,-6.0,-6.1,-1,,
21-12-26,16,Vikings,Rams,3.0,23,30,-2.0,2.0,1.4,0.0,0.0,5.9,-3,Rams,W
21-12-26,16,Eagles,Giants,-11.0,34,10,2.0,1.0,3.5,3.0,-2.0,-6.3,-3,Giants,L
